#############################################################
##################### Intel CPU Network #####################
#############################################################

# PyTorch

Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(16, 56, 56, 64, 64, 1, 1, 0)	tensorflow	mkldnn	{'costs': [0.000836]}	1593277545.537079
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(16, 14, 14, 256, 256, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.000836]}	1593277546.572653
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(16, 7, 7, 512, 512, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.000848]}	1593277548.610715
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 224, 224, 3, 64, 7, 2, 3)	tensorflow	mkldnn	{'costs': [0.00757]}	1593277550.263458
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 56, 56, 64, 64, 1, 1, 0)	tensorflow	mkldnn	{'costs': [0.00751]}	1593277551.643206
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 14, 14, 256, 256, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.00753]}	1593277553.842935
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 7, 7, 512, 512, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.00756]}	1593277555.066008
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 224, 224, 3, 64, 7, 2, 3)	tensorflow	mkldnn	{'costs': [0.00753]}	1593277564.773887
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 56, 56, 64, 64, 1, 1, 0)	tensorflow	mkldnn	{'costs': [0.00749]}	1593277566.615860
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 14, 14, 256, 256, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.00749]}	1593277569.457678
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 7, 7, 512, 512, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.00749]}	1593277572.216260


# AutoTVM
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 128, 128, 128)	AutoTVM	default	{'costs': [1.6e-05]}	1593334493.423112
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 32, 512)	AutoTVM	default	{'costs': [4.2e-05]}	1593334497.753366
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 512, 512)	AutoTVM	default	{'costs': [0.000624]}	1593334501.957920
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 1024, 1024, 1024)	AutoTVM	default	{'costs': [0.005564]}	1593334506.149572
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 128, 128, 128)	AutoTVM	default	{'costs': [0.000201]}	1593334510.290874
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 512, 32, 512)	AutoTVM	default	{'costs': [0.000564]}	1593334514.508965
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 512, 512, 512)	AutoTVM	default	{'costs': [0.010058]}	1593334517.539048
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 1024, 1024, 1024)	AutoTVM	default	{'costs': [0.089587]}	1593334521.534268
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 256, 64, 128, 3, 2, 1)	AutoTVM	default	{'costs': [1.9e-05]}	1593334523.800628
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 128, 128, 256, 1, 2, 0)	AutoTVM	default	{'costs': [1.7e-05]}	1593334525.846895
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 64, 256, 256, 5, 1, 2)	AutoTVM	default	{'costs': [8.2e-05]}	1593334528.796093
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 32, 512, 512, 3, 1, 1)	AutoTVM	default	{'costs': [9.6e-05]}	1593334531.310739
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 224, 224, 3, 64, 7, 2, 3)	AutoTVM	default	{'costs': [0.001061]}	1593334544.547047
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 56, 56, 64, 64, 1, 1, 0)	AutoTVM	default	{'costs': [0.000217]}	1593334547.090006
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 14, 14, 256, 256, 3, 1, 1)	AutoTVM	default	{'costs': [0.00036]}	1593334549.591046
